hora_do_dia,meio_de_pagamento,valor,nome_cafe,periodo_do_dia,dia_da_semana,nome_mes,ordem_dia,ordem_mes,data,hora
8,Alimentação,28.0,Americano,Manhã,Qui,Mar,4,3,2024-03-14,08:53:54.562000
9,Pix,37.28,Cappuccino,Manhã,Qui,Mar,4,3,2024-03-14,09:49:37.750000
14,Alimentação,18.43,Espresso,Tarde,Qui,Mar,4,3,2024-03-14,14:21:29.387000
14,Alimentação,38.96,Cappuccino,Tarde,Qui,Mar,4,3,2024-03-14,14:37:12.795000
19,Débito,29.98,Cacau,Noite,Qui,Mar,4,3,2024-03-14,19:03:17.002000
21,Pix,28.59,Americano,Noite,Qui,Mar,4,3,2024-03-14,21:37:41.316000
8,Alimentação,29.75,Americano,Manhã,Sex,Mar,5,3,2024-03-15,08:50:49.601000
13,Pix,37.61,Latte,Tarde,Sex,Mar,5,3,2024-03-15,13:28:47.537000
13,Alimentação,29.01,Cortado,Tarde,Sex,Mar,5,3,2024-03-15,13:50:56.664000
14,Débito,39.8,Cappuccino,Tarde,Sex,Mar,5,3,2024-03-15,14:46:40.130000
16,Alimentação,27.68,Americano,Tarde,Sex,Mar,5,3,2024-03-15,16:22:08.727000
19,Débito,40.28,Cappuccino,Noite,Sex,Mar,5,3,2024-03-15,19:48:50.743000
8,Crédito,18.44,Espresso,Manhã,Sáb,Mar,6,3,2024-03-16,08:04:48.491000
10,Crédito,30.09,Cortado,Manhã,Sáb,Mar,6,3,2024-03-16,10:29:31.869000
15,Débito,29.26,Americano,Tarde,Sáb,Mar,6,3,2024-03-16,15:01:22.700000
21,Alimentação,27.76,Americano,Noite,Sáb,Mar,6,3,2024-03-16,21:14:17.007000
7,Débito,28.82,Americano,Manhã,Dom,Mar,7,3,2024-03-17,07:53:41.495000
8,Crédito,37.7,Cappuccino,Manhã,Dom,Mar,7,3,2024-03-17,08:03:30.159000
12,Alimentação,29.08,Americano,Tarde,Dom,Mar,7,3,2024-03-17,12:20:42.238000
13,Pix,40.48,Latte,Tarde,Dom,Mar,7,3,2024-03-17,13:12:05.780000
14,Pix,27.64,Cacau,Tarde,Dom,Mar,7,3,2024-03-17,14:34:50.831000
15,Pix,19.15,Espresso,Tarde,Dom,Mar,7,3,2024-03-17,15:02:22.662000
16,Pix,39.72,Americano com Leite,Tarde,Dom,Mar,7,3,2024-03-17,16:31:42.084000
20,Pix,37.63,Latte,Noite,Dom,Mar,7,3,2024-03-17,20:48:34.731000
9,Crédito,38.31,Latte,Manhã,Seg,Mar,1,3,2024-03-18,09:44:28.040000
11,Alimentação,27.54,Americano,Manhã,Seg,Mar,1,3,2024-03-18,11:59:06.857000
14,Pix,39.59,Latte,Tarde,Seg,Mar,1,3,2024-03-18,14:40:21.458000
14,Pix,29.31,Cacau,Tarde,Seg,Mar,1,3,2024-03-18,14:47:36.608000
9,Crédito,19.21,Espresso,Manhã,Ter,Mar,2,3,2024-03-19,09:55:10.805000
16,Alimentação,37.02,Chocolate Quente,Tarde,Ter,Mar,2,3,2024-03-19,16:33:31.654000
19,Débito,29.17,Cortado,Noite,Ter,Mar,2,3,2024-03-19,19:57:29.385000
6,Crédito,39.98,Cappuccino,Manhã,Qua,Mar,3,3,2024-03-20,06:35:39.795000
8,Alimentação,28.93,Americano,Manhã,Qua,Mar,3,3,2024-03-20,08:20:03.153000
9,Alimentação,40.1,Latte,Manhã,Qua,Mar,3,3,2024-03-20,09:40:14.687000
10,Alimentação,39.03,Chocolate Quente,Manhã,Qua,Mar,3,3,2024-03-20,10:50:11.500000
12,Débito,27.68,Americano,Tarde,Qua,Mar,3,3,2024-03-20,12:56:42.218000
15,Pix,28.31,Americano,Tarde,Qua,Mar,3,3,2024-03-20,15:13:09.194000
15,Pix,28.55,Cortado,Tarde,Qua,Mar,3,3,2024-03-20,15:49:50.703000
19,Débito,27.64,Cortado,Noite,Qua,Mar,3,3,2024-03-20,19:54:50.306000
21,Débito,28.07,Americano,Noite,Qua,Mar,3,3,2024-03-20,21:03:00.209000
7,Débito,40.02,Americano com Leite,Manhã,Qui,Mar,4,3,2024-03-21,07:05:55.857000
7,Crédito,17.64,Espresso,Manhã,Qui,Mar,4,3,2024-03-21,07:50:24.593000
9,Alimentação,37.38,Chocolate Quente,Manhã,Qui,Mar,4,3,2024-03-21,09:07:36.296000
9,Pix,39.59,Latte,Manhã,Qui,Mar,4,3,2024-03-21,09:53:00.379000
9,Alimentação,28.73,Americano,Manhã,Qui,Mar,4,3,2024-03-21,09:53:23.320000
11,Crédito,29.72,Americano,Manhã,Qui,Mar,4,3,2024-03-21,11:34:35.370000
12,Alimentação,39.99,Latte,Tarde,Qui,Mar,4,3,2024-03-21,12:34:02.247000
13,Pix,18.18,Espresso,Tarde,Qui,Mar,4,3,2024-03-21,13:23:54.208000
16,Débito,18.45,Espresso,Tarde,Qui,Mar,4,3,2024-03-21,16:00:02.595000
9,Alimentação,37.74,Cappuccino,Manhã,Sex,Mar,5,3,2024-03-22,09:01:57.232000
9,Débito,18.14,Espresso,Manhã,Sex,Mar,5,3,2024-03-22,09:28:19.551000
10,Pix,30.17,Americano,Manhã,Sex,Mar,5,3,2024-03-22,10:34:12.699000
12,Pix,40.5,Latte,Tarde,Sex,Mar,5,3,2024-03-22,12:20:28.432000
13,Pix,38.33,Latte,Tarde,Sex,Mar,5,3,2024-03-22,13:28:42.216000
14,Pix,18.49,Espresso,Tarde,Sex,Mar,5,3,2024-03-22,14:19:29.482000
14,Débito,28.16,Americano,Tarde,Sex,Mar,5,3,2024-03-22,14:25:27.869000
16,Crédito,38.18,Cappuccino,Tarde,Sex,Mar,5,3,2024-03-22,16:00:29.682000
16,Alimentação,18.18,Espresso,Tarde,Sex,Mar,5,3,2024-03-22,16:53:02.087000
17,Alimentação,36.83,Chocolate Quente,Tarde,Sex,Mar,5,3,2024-03-22,17:27:14.453000
7,Pix,39.51,Cappuccino,Manhã,Sáb,Mar,6,3,2024-03-23,07:18:17.998000
7,Crédito,29.47,Americano,Manhã,Sáb,Mar,6,3,2024-03-23,07:25:29.578000
11,Débito,39.89,Cappuccino,Manhã,Sáb,Mar,6,3,2024-03-23,11:00:42.244000
12,Pix,28.53,Cortado,Tarde,Sáb,Mar,6,3,2024-03-23,12:04:29.019000
13,Alimentação,18.76,Espresso,Tarde,Sáb,Mar,6,3,2024-03-23,13:40:55.569000
13,Pix,39.65,Chocolate Quente,Tarde,Sáb,Mar,6,3,2024-03-23,13:44:38.977000
14,Pix,36.88,Cappuccino,Tarde,Sáb,Mar,6,3,2024-03-23,14:00:55.640000
14,Alimentação,36.97,Chocolate Quente,Tarde,Sáb,Mar,6,3,2024-03-23,14:38:38.355000
16,Pix,18.34,Espresso,Tarde,Sáb,Mar,6,3,2024-03-23,16:59:42.749000
19,Pix,18.74,Espresso,Noite,Sáb,Mar,6,3,2024-03-23,19:12:04.606000
8,Crédito,39.06,Cappuccino,Manhã,Dom,Mar,7,3,2024-03-24,08:36:11.746000
9,Crédito,29.25,Cortado,Manhã,Dom,Mar,7,3,2024-03-24,09:34:00.937000
12,Crédito,39.08,Cappuccino,Tarde,Dom,Mar,7,3,2024-03-24,12:42:13.163000
14,Alimentação,39.39,Americano com Leite,Tarde,Dom,Mar,7,3,2024-03-24,14:04:50.329000
14,Crédito,38.88,Cappuccino,Tarde,Dom,Mar,7,3,2024-03-24,14:44:11.314000
15,Débito,39.73,Latte,Tarde,Dom,Mar,7,3,2024-03-24,15:15:55.732000
15,Crédito,18.39,Espresso,Tarde,Dom,Mar,7,3,2024-03-24,15:50:08.048000
16,Crédito,29.31,Cacau,Tarde,Dom,Mar,7,3,2024-03-24,16:28:23.488000
7,Pix,40.52,Chocolate Quente,Manhã,Seg,Mar,1,3,2024-03-25,07:53:50.930000
8,Crédito,27.49,Americano,Manhã,Seg,Mar,1,3,2024-03-25,08:54:27.378000
9,Pix,38.4,Americano com Leite,Manhã,Seg,Mar,1,3,2024-03-25,09:36:08.055000
9,Alimentação,38.76,Americano com Leite,Manhã,Seg,Mar,1,3,2024-03-25,09:46:47.214000
13,Alimentação,37.41,Cappuccino,Tarde,Seg,Mar,1,3,2024-03-25,13:34:55.525000
15,Débito,38.57,Americano com Leite,Tarde,Seg,Mar,1,3,2024-03-25,15:01:02.509000
20,Pix,37.48,Cappuccino,Noite,Seg,Mar,1,3,2024-03-25,20:25:14.249000
6,Débito,37.48,Americano com Leite,Manhã,Ter,Mar,2,3,2024-03-26,06:11:51.330000
6,Alimentação,37.38,Chocolate Quente,Manhã,Ter,Mar,2,3,2024-03-26,06:26:32.901000
7,Pix,27.62,Americano,Manhã,Ter,Mar,2,3,2024-03-26,07:44:45.259000
7,Débito,38.66,Americano com Leite,Manhã,Ter,Mar,2,3,2024-03-26,07:44:48.581000
9,Alimentação,18.09,Espresso,Manhã,Ter,Mar,2,3,2024-03-26,09:06:27.736000
11,Pix,39.87,Latte,Manhã,Ter,Mar,2,3,2024-03-26,11:19:46.489000
11,Débito,39.61,Americano com Leite,Manhã,Ter,Mar,2,3,2024-03-26,11:30:28.432000
13,Alimentação,39.63,Cappuccino,Tarde,Ter,Mar,2,3,2024-03-26,13:06:59.145000
13,Pix,37.4,Americano com Leite,Tarde,Ter,Mar,2,3,2024-03-26,13:40:44.088000
14,Alimentação,39.08,Latte,Tarde,Ter,Mar,2,3,2024-03-26,14:04:12.095000
14,Pix,37.6,Americano com Leite,Tarde,Ter,Mar,2,3,2024-03-26,14:13:03.524000
14,Alimentação,39.73,Latte,Tarde,Ter,Mar,2,3,2024-03-26,14:44:03.489000
15,Alimentação,37.14,Americano com Leite,Tarde,Ter,Mar,2,3,2024-03-26,15:00:10.835000
17,Alimentação,30.22,Cacau,Tarde,Ter,Mar,2,3,2024-03-26,17:08:42.543000
18,Pix,38.4,Americano com Leite,Noite,Ter,Mar,2,3,2024-03-26,18:49:52.292000
20,Crédito,18.35,Espresso,Noite,Ter,Mar,2,3,2024-03-26,20:42:05.550000
9,Pix,37.14,Cappuccino,Manhã,Qua,Mar,3,3,2024-03-27,09:49:13.611000
9,Crédito,39.7,Americano com Leite,Manhã,Qua,Mar,3,3,2024-03-27,09:56:32.468000
13,Crédito,19.15,Espresso,Tarde,Qua,Mar,3,3,2024-03-27,13:15:37.815000
14,Crédito,27.6,Americano,Tarde,Qua,Mar,3,3,2024-03-27,14:43:40.811000
16,Débito,40.28,Americano com Leite,Tarde,Qua,Mar,3,3,2024-03-27,16:40:47.796000
17,Débito,28.3,Americano,Tarde,Qua,Mar,3,3,2024-03-27,17:14:14.119000
8,Débito,39.61,Cappuccino,Manhã,Qui,Mar,4,3,2024-03-28,08:44:57.063000
9,Crédito,28.62,Cortado,Manhã,Qui,Mar,4,3,2024-03-28,09:42:07.114000
11,Alimentação,39.54,Latte,Manhã,Qui,Mar,4,3,2024-03-28,11:05:29.574000
11,Crédito,18.92,Espresso,Manhã,Qui,Mar,4,3,2024-03-28,11:14:01.878000
13,Débito,28.75,Cacau,Tarde,Qui,Mar,4,3,2024-03-28,13:23:59.358000
13,Débito,37.13,Latte,Tarde,Qui,Mar,4,3,2024-03-28,13:24:25.050000
14,Crédito,28.94,Americano,Tarde,Qui,Mar,4,3,2024-03-28,14:48:26.012000
20,Débito,39.08,Cappuccino,Noite,Qui,Mar,4,3,2024-03-28,20:06:57.267000
6,Pix,38.01,Cappuccino,Manhã,Sex,Mar,5,3,2024-03-29,06:54:20.817000
10,Alimentação,19.31,Espresso,Manhã,Sex,Mar,5,3,2024-03-29,10:23:55.055000
15,Crédito,29.5,Americano,Tarde,Sex,Mar,5,3,2024-03-29,15:01:50.340000
15,Pix,27.71,Cortado,Tarde,Sex,Mar,5,3,2024-03-29,15:17:51.289000
19,Crédito,38.32,Americano com Leite,Noite,Sex,Mar,5,3,2024-03-29,19:52:30.736000
7,Pix,37.37,Latte,Manhã,Sáb,Mar,6,3,2024-03-30,07:21:23.843000
13,Alimentação,17.64,Espresso,Tarde,Sáb,Mar,6,3,2024-03-30,13:18:10.553000
14,Alimentação,40.43,Cappuccino,Tarde,Sáb,Mar,6,3,2024-03-30,14:46:42.839000
15,Pix,39.65,Americano com Leite,Tarde,Sáb,Mar,6,3,2024-03-30,15:29:53.842000
16,Pix,28.93,Americano,Tarde,Sáb,Mar,6,3,2024-03-30,16:14:06.667000
16,Pix,27.96,Americano,Tarde,Sáb,Mar,6,3,2024-03-30,16:34:48.164000
18,Alimentação,39.38,Cappuccino,Noite,Sáb,Mar,6,3,2024-03-30,18:38:58.646000
6,Alimentação,30.01,Cortado,Manhã,Dom,Mar,7,3,2024-03-31,06:47:16.738000
7,Débito,18.56,Espresso,Manhã,Dom,Mar,7,3,2024-03-31,07:21:59.713000
7,Alimentação,27.67,Cacau,Manhã,Dom,Mar,7,3,2024-03-31,07:35:12.371000
13,Pix,18.86,Espresso,Tarde,Dom,Mar,7,3,2024-03-31,13:33:26.657000
17,Alimentação,28.22,Cortado,Tarde,Dom,Mar,7,3,2024-03-31,17:48:03.396000
18,Débito,40.23,Americano com Leite,Noite,Dom,Mar,7,3,2024-03-31,18:01:53.777000
7,Pix,18.15,Espresso,Manhã,Seg,Abr,1,4,2024-04-01,07:29:55.289000
9,Débito,29.53,Cacau,Manhã,Seg,Abr,1,4,2024-04-01,09:13:58.965000
11,Alimentação,29.05,Americano,Manhã,Seg,Abr,1,4,2024-04-01,11:56:29.836000
15,Alimentação,18.05,Espresso,Tarde,Seg,Abr,1,4,2024-04-01,15:04:45.659000
16,Crédito,40.52,Latte,Tarde,Seg,Abr,1,4,2024-04-01,16:35:55.255000
15,Crédito,18.92,Espresso,Tarde,Ter,Abr,2,4,2024-04-02,15:42:38.036000
6,Débito,37.3,Cappuccino,Manhã,Qua,Abr,3,4,2024-04-03,06:43:28.386000
7,Débito,27.51,Cacau,Manhã,Qua,Abr,3,4,2024-04-03,07:05:28.282000
7,Alimentação,28.2,Cortado,Manhã,Qua,Abr,3,4,2024-04-03,07:09:38.252000
8,Alimentação,30.09,Cacau,Manhã,Qua,Abr,3,4,2024-04-03,08:08:59.338000
10,Crédito,37.04,Cappuccino,Manhã,Qua,Abr,3,4,2024-04-03,10:48:33.655000
14,Crédito,38.9,Latte,Tarde,Qua,Abr,3,4,2024-04-03,14:12:13.960000
16,Alimentação,18.37,Espresso,Tarde,Qua,Abr,3,4,2024-04-03,16:11:35.539000
16,Alimentação,19.2,Espresso,Tarde,Qua,Abr,3,4,2024-04-03,16:36:59.985000
17,Pix,40.29,Americano com Leite,Tarde,Qua,Abr,3,4,2024-04-03,17:30:48.758000
7,Pix,30.08,Cacau,Manhã,Qui,Abr,4,4,2024-04-04,07:50:57.931000
14,Crédito,28.39,Americano,Tarde,Qui,Abr,4,4,2024-04-04,14:00:20.833000
15,Alimentação,18.32,Espresso,Tarde,Qui,Abr,4,4,2024-04-04,15:07:29.489000
15,Crédito,37.12,Latte,Tarde,Qui,Abr,4,4,2024-04-04,15:43:24.815000
6,Alimentação,19.3,Espresso,Manhã,Sex,Abr,5,4,2024-04-05,06:22:07.272000
7,Crédito,37.37,Cappuccino,Manhã,Sex,Abr,5,4,2024-04-05,07:29:31.146000
11,Débito,17.85,Espresso,Manhã,Sex,Abr,5,4,2024-04-05,11:19:34.075000
13,Pix,29.53,Americano,Tarde,Sex,Abr,5,4,2024-04-05,13:40:46.514000
14,Débito,38.05,Latte,Tarde,Sex,Abr,5,4,2024-04-05,14:08:31.139000
16,Crédito,28.65,Americano,Tarde,Sex,Abr,5,4,2024-04-05,16:44:09.040000
18,Débito,29.51,Americano,Noite,Sex,Abr,5,4,2024-04-05,18:33:10.447000
6,Débito,36.85,Chocolate Quente,Manhã,Sáb,Abr,6,4,2024-04-06,06:14:46.134000
6,Débito,28.27,Americano,Manhã,Sáb,Abr,6,4,2024-04-06,06:36:56.109000
9,Crédito,39.75,Chocolate Quente,Manhã,Sáb,Abr,6,4,2024-04-06,09:52:04.414000
14,Alimentação,28.86,Americano,Tarde,Sáb,Abr,6,4,2024-04-06,14:07:15.691000
14,Crédito,37.79,Latte,Tarde,Sáb,Abr,6,4,2024-04-06,14:30:26.624000
14,Alimentação,40.54,Cappuccino,Tarde,Sáb,Abr,6,4,2024-04-06,14:54:05.270000
17,Débito,40.43,Latte,Tarde,Sáb,Abr,6,4,2024-04-06,17:21:50.767000
6,Crédito,40.29,Cappuccino,Manhã,Dom,Abr,7,4,2024-04-07,06:25:37.832000
8,Pix,28.2,Americano,Manhã,Dom,Abr,7,4,2024-04-07,08:41:23.414000
9,Débito,38.21,Latte,Manhã,Dom,Abr,7,4,2024-04-07,09:21:34.963000
10,Pix,39.25,Latte,Manhã,Dom,Abr,7,4,2024-04-07,10:38:37.383000
13,Crédito,28.96,Americano,Tarde,Dom,Abr,7,4,2024-04-07,13:42:33.401000
14,Crédito,18.26,Espresso,Tarde,Dom,Abr,7,4,2024-04-07,14:51:57.987000
17,Pix,40.12,Cappuccino,Tarde,Dom,Abr,7,4,2024-04-07,17:29:03.191000
18,Alimentação,40.42,Cappuccino,Noite,Dom,Abr,7,4,2024-04-07,18:00:23.836000
9,Alimentação,28.08,Americano,Manhã,Seg,Abr,1,4,2024-04-08,09:23:09.503000
10,Alimentação,37.49,Chocolate Quente,Manhã,Seg,Abr,1,4,2024-04-08,10:25:46.240000
11,Crédito,36.95,Americano com Leite,Manhã,Seg,Abr,1,4,2024-04-08,11:27:00.531000
11,Pix,28.57,Americano,Manhã,Seg,Abr,1,4,2024-04-08,11:28:33.162000
12,Alimentação,28.89,Cortado,Tarde,Seg,Abr,1,4,2024-04-08,12:26:17.387000
13,Alimentação,38.88,Cappuccino,Tarde,Seg,Abr,1,4,2024-04-08,13:11:52.240000
16,Débito,28.85,Americano,Tarde,Seg,Abr,1,4,2024-04-08,16:01:47.520000
16,Pix,39.45,Latte,Tarde,Seg,Abr,1,4,2024-04-08,16:39:59.306000
17,Débito,28.79,Americano,Tarde,Seg,Abr,1,4,2024-04-08,17:35:47.563000
19,Alimentação,29.54,Cortado,Noite,Seg,Abr,1,4,2024-04-08,19:05:27.742000
19,Pix,28.34,Americano,Noite,Seg,Abr,1,4,2024-04-08,19:25:47.382000
9,Alimentação,28.29,Cortado,Manhã,Ter,Abr,2,4,2024-04-09,09:50:37.158000
10,Pix,18.54,Espresso,Manhã,Ter,Abr,2,4,2024-04-09,10:16:29.127000
10,Débito,38.04,Latte,Manhã,Ter,Abr,2,4,2024-04-09,10:17:26.932000
11,Pix,38.23,Chocolate Quente,Manhã,Ter,Abr,2,4,2024-04-09,11:00:28.138000
15,Alimentação,38.08,Americano com Leite,Tarde,Ter,Abr,2,4,2024-04-09,15:07:27.825000
18,Pix,28.05,Cortado,Noite,Ter,Abr,2,4,2024-04-09,18:33:44.572000
11,Débito,19.12,Espresso,Manhã,Qua,Abr,3,4,2024-04-10,11:32:21.077000
12,Débito,39.99,Latte,Tarde,Qua,Abr,3,4,2024-04-10,12:19:41.147000
14,Débito,40.05,Latte,Tarde,Qua,Abr,3,4,2024-04-10,14:08:48.149000
15,Pix,37.78,Cappuccino,Tarde,Qua,Abr,3,4,2024-04-10,15:50:16.677000
16,Alimentação,38.74,Cappuccino,Tarde,Qua,Abr,3,4,2024-04-10,16:27:30.706000
20,Crédito,28.52,Cortado,Noite,Qua,Abr,3,4,2024-04-10,20:36:58.786000
7,Pix,18.58,Espresso,Manhã,Qui,Abr,4,4,2024-04-11,07:32:16.695000
11,Alimentação,28.6,Cacau,Manhã,Qui,Abr,4,4,2024-04-11,11:03:18.316000
11,Pix,27.51,Cortado,Manhã,Qui,Abr,4,4,2024-04-11,11:55:29.327000
13,Crédito,39.81,Chocolate Quente,Tarde,Qui,Abr,4,4,2024-04-11,13:00:19.293000
15,Pix,39.73,Cappuccino,Tarde,Qui,Abr,4,4,2024-04-11,15:53:38.114000
17,Crédito,39.28,Latte,Tarde,Qui,Abr,4,4,2024-04-11,17:36:39.698000
18,Alimentação,28.74,Americano,Noite,Qui,Abr,4,4,2024-04-11,18:34:03.338000
20,Crédito,36.93,Latte,Noite,Qui,Abr,4,4,2024-04-11,20:30:31.394000
10,Crédito,19.2,Espresso,Manhã,Sex,Abr,5,4,2024-04-12,10:12:23.898000
13,Pix,40.24,Cappuccino,Tarde,Sex,Abr,5,4,2024-04-12,13:22:12.087000
13,Alimentação,38.35,Chocolate Quente,Tarde,Sex,Abr,5,4,2024-04-12,13:28:15.249000
15,Alimentação,39.25,Cappuccino,Tarde,Sex,Abr,5,4,2024-04-12,15:07:55.371000
17,Alimentação,37.42,Cappuccino,Tarde,Sex,Abr,5,4,2024-04-12,17:06:26.204000
13,Crédito,30.19,Americano,Tarde,Sáb,Abr,6,4,2024-04-13,13:35:04.515000
13,Crédito,36.78,Americano com Leite,Tarde,Sáb,Abr,6,4,2024-04-13,13:56:52.809000
15,Pix,37.28,Latte,Tarde,Sáb,Abr,6,4,2024-04-13,15:51:46.639000
16,Crédito,28.58,Americano,Tarde,Sáb,Abr,6,4,2024-04-13,16:10:20.231000
7,Pix,27.81,Cortado,Manhã,Dom,Abr,7,4,2024-04-14,07:14:41.383000
7,Crédito,18.45,Espresso,Manhã,Dom,Abr,7,4,2024-04-14,07:26:45.681000
8,Débito,27.46,Americano,Manhã,Dom,Abr,7,4,2024-04-14,08:13:30.736000
8,Alimentação,39.38,Americano com Leite,Manhã,Dom,Abr,7,4,2024-04-14,08:59:39.828000
9,Alimentação,19.3,Espresso,Manhã,Dom,Abr,7,4,2024-04-14,09:27:33.062000
9,Crédito,30.28,Americano,Manhã,Dom,Abr,7,4,2024-04-14,09:51:48.902000
10,Crédito,39.54,Americano com Leite,Manhã,Dom,Abr,7,4,2024-04-14,10:01:15.900000
15,Pix,27.53,Americano,Tarde,Dom,Abr,7,4,2024-04-14,15:03:39.984000
15,Crédito,28.28,Americano,Tarde,Dom,Abr,7,4,2024-04-14,15:42:08.620000
16,Pix,39.89,Chocolate Quente,Tarde,Dom,Abr,7,4,2024-04-14,16:31:07.583000
17,Débito,39.49,Chocolate Quente,Tarde,Dom,Abr,7,4,2024-04-14,17:44:40.399000
20,Crédito,17.74,Espresso,Noite,Dom,Abr,7,4,2024-04-14,20:30:45.548000
14,Pix,40.09,Chocolate Quente,Tarde,Seg,Abr,1,4,2024-04-15,14:43:58.513000
8,Débito,28.15,Cacau,Manhã,Ter,Abr,2,4,2024-04-16,08:24:11.772000
9,Pix,29.48,Cacau,Manhã,Ter,Abr,2,4,2024-04-16,09:37:03.502000
10,Alimentação,38.36,Chocolate Quente,Manhã,Ter,Abr,2,4,2024-04-16,10:42:06.878000
20,Crédito,38.83,Cappuccino,Noite,Ter,Abr,2,4,2024-04-16,20:32:27.828000
21,Crédito,17.73,Espresso,Noite,Ter,Abr,2,4,2024-04-16,21:52:23.686000
9,Alimentação,39.26,Cappuccino,Manhã,Qua,Abr,3,4,2024-04-17,09:08:49.656000
9,Crédito,39.0,Cappuccino,Manhã,Qua,Abr,3,4,2024-04-17,09:52:07.485000
11,Débito,27.97,Americano,Manhã,Qua,Abr,3,4,2024-04-17,11:31:20.279000
11,Crédito,38.64,Cappuccino,Manhã,Qua,Abr,3,4,2024-04-17,11:45:36.809000
13,Crédito,36.78,Cappuccino,Tarde,Qua,Abr,3,4,2024-04-17,13:45:52.618000
14,Débito,28.83,Americano,Tarde,Qua,Abr,3,4,2024-04-17,14:47:53.446000
15,Pix,37.41,Americano com Leite,Tarde,Qua,Abr,3,4,2024-04-17,15:26:45.860000
17,Crédito,38.75,Americano com Leite,Tarde,Qua,Abr,3,4,2024-04-17,17:58:43.132000
18,Alimentação,37.39,Cappuccino,Noite,Qua,Abr,3,4,2024-04-17,18:58:07.394000
12,Crédito,28.66,Americano,Tarde,Qui,Abr,4,4,2024-04-18,12:55:56.446000
15,Débito,29.89,Americano,Tarde,Qui,Abr,4,4,2024-04-18,15:26:52.423000
17,Pix,37.5,Latte,Tarde,Qui,Abr,4,4,2024-04-18,17:02:23.986000
21,Crédito,39.92,Cappuccino,Noite,Qui,Abr,4,4,2024-04-18,21:54:25.363000
6,Crédito,37.08,Chocolate Quente,Manhã,Sex,Abr,5,4,2024-04-19,06:58:15.302000
7,Alimentação,19.17,Espresso,Manhã,Sex,Abr,5,4,2024-04-19,07:48:29.029000
8,Pix,38.3,Latte,Manhã,Sex,Abr,5,4,2024-04-19,08:01:29.320000
9,Débito,39.47,Cappuccino,Manhã,Sex,Abr,5,4,2024-04-19,09:33:48.692000
9,Alimentação,27.97,Cacau,Manhã,Sex,Abr,5,4,2024-04-19,09:44:25.344000
10,Pix,40.54,Americano com Leite,Manhã,Sex,Abr,5,4,2024-04-19,10:48:52.684000
12,Pix,39.75,Latte,Tarde,Sex,Abr,5,4,2024-04-19,12:42:08.054000
8,Pix,28.27,Cortado,Manhã,Sáb,Abr,6,4,2024-04-20,08:41:59.811000
18,Alimentação,40.1,Latte,Noite,Sáb,Abr,6,4,2024-04-20,18:41:11.829000
9,Alimentação,18.08,Espresso,Manhã,Dom,Abr,7,4,2024-04-21,09:17:57.754000
9,Crédito,27.92,Cacau,Manhã,Dom,Abr,7,4,2024-04-21,09:28:32.300000
10,Débito,19.04,Espresso,Manhã,Dom,Abr,7,4,2024-04-21,10:38:31.104000
12,Débito,37.78,Latte,Tarde,Dom,Abr,7,4,2024-04-21,12:15:17.798000
13,Alimentação,29.12,Americano,Tarde,Dom,Abr,7,4,2024-04-21,13:32:47.439000
14,Crédito,39.57,Latte,Tarde,Dom,Abr,7,4,2024-04-21,14:02:12.350000
15,Alimentação,30.19,Cacau,Tarde,Dom,Abr,7,4,2024-04-21,15:56:03.622000
16,Crédito,37.53,Latte,Tarde,Dom,Abr,7,4,2024-04-21,16:15:43.777000
19,Crédito,38.96,Cappuccino,Noite,Dom,Abr,7,4,2024-04-21,19:36:23.034000
9,Alimentação,40.17,Americano com Leite,Manhã,Seg,Abr,1,4,2024-04-22,09:28:39.599000
10,Crédito,40.37,Latte,Manhã,Seg,Abr,1,4,2024-04-22,10:15:55.756000
10,Crédito,37.22,Americano com Leite,Manhã,Seg,Abr,1,4,2024-04-22,10:51:47.979000
10,Alimentação,38.32,Chocolate Quente,Manhã,Seg,Abr,1,4,2024-04-22,10:54:02.179000
12,Débito,27.6,Americano,Tarde,Seg,Abr,1,4,2024-04-22,12:11:27.266000
12,Crédito,28.79,Cortado,Tarde,Seg,Abr,1,4,2024-04-22,12:47:30.512000
14,Alimentação,29.88,Americano,Tarde,Seg,Abr,1,4,2024-04-22,14:47:19.638000
15,Crédito,37.32,Cappuccino,Tarde,Seg,Abr,1,4,2024-04-22,15:12:46.741000
15,Alimentação,39.83,Americano com Leite,Tarde,Seg,Abr,1,4,2024-04-22,15:28:41.463000
6,Crédito,38.71,Cappuccino,Manhã,Ter,Abr,2,4,2024-04-23,06:31:42.583000
9,Crédito,29.35,Cacau,Manhã,Ter,Abr,2,4,2024-04-23,09:12:42.940000
14,Alimentação,29.17,Americano,Tarde,Ter,Abr,2,4,2024-04-23,14:41:41.805000
14,Débito,40.46,Americano com Leite,Tarde,Ter,Abr,2,4,2024-04-23,14:59:16.354000
16,Pix,27.92,Americano,Tarde,Ter,Abr,2,4,2024-04-23,16:55:47.830000
21,Pix,38.97,Cappuccino,Noite,Ter,Abr,2,4,2024-04-23,21:23:52.792000
8,Alimentação,17.59,Espresso,Manhã,Qua,Abr,3,4,2024-04-24,08:40:14.069000
14,Crédito,37.17,Latte,Tarde,Qua,Abr,3,4,2024-04-24,14:04:30.379000
14,Pix,28.07,Americano,Tarde,Qua,Abr,3,4,2024-04-24,14:12:05.376000
16,Débito,18.08,Espresso,Tarde,Qua,Abr,3,4,2024-04-24,16:27:25.254000
